row ID,row m/z,row retention time,20220504_groupC_DBGI_07_01.mzML Peak area,20220504_groupC_DBGI_07_02.mzML Peak area,20220504_groupC_DBGI_07_03.mzML Peak area,20220504_groupC_DBGI_07_04.mzML Peak area,20220504_groupC_DBGI_07_05.mzML Peak area,20220504_groupC_DBGI_07_06.mzML Peak area,20220504_groupC_DBGI_07_07.mzML Peak area,20220504_groupC_DBGI_07_08.mzML Peak area,20220504_groupC_DBGI_07_09.mzML Peak area,20220504_groupC_DBGI_07_10.mzML Peak area,20220504_groupC_DBGI_07_11.mzML Peak area,20220504_groupC_DBGI_07_12.mzML Peak area,20220504_groupC_DBGI_07_13.mzML Peak area,20220504_groupC_DBGI_07_14.mzML Peak area,20220504_groupC_DBGI_07_nd_20220504181114.mzML Peak area,
1120,163.03895568847656,1.0275680500000002,0,0,0,2.444747410337104E7,0,2126215.9674538113,0,0,0,0,0,0,0,0,0,
1121,359.07615661621094,1.8891849,0,0,0,2.4211672845530972E7,0,0,0,0,0,0,0,7550188.085246261,0,0,0,
1122,201.16384887695312,3.3822987,0,0,0,5897897.097608979,0,0,0,0,0,0,0,0,0,0,0,
1123,379.24822998046875,3.9683915,0,0,0,7613732.829508315,0,0,0,0,0,0,0,0,0,0,0,
1124,574.1555786132812,2.0530708,0,0,0,6834823.469989677,0,0,0,0,0,0,0,0,0,2641322.1652286197,0,
1125,472.3271026611328,3.3822987,0,0,0,5031251.279394729,0,0,0,0,0,0,0,0,0,0,0,
1126,521.1080525716146,2.3103122666666667,0,0,0,5331689.280802165,0,0,3384194.7271425147,0,0,0,0,1.2828644358113274E7,0,0,0,
1127,337.23731994628906,3.9683915,0,0,0,6572725.311225376,0,0,0,0,0,0,0,0,0,0,0,
1128,736.1870727539062,2.3539566499999998,0,0,0,5870512.668872659,0,0,0,0,0,0,0,9006210.140712576,0,0,0,
1129,205.04962158203125,1.8184547000000002,0,0,0,1.573099339360557E7,0,0,1.1190995749391988E7,0,0,0,0,0,0,0,0,
1130,539.1184692382812,2.2702932,0,0,0,4304379.334077416,0,0,0,0,0,0,0,0,0,0,0,
1131,354.2638854980469,4.3272173,0,0,0,6162389.633442061,0,0,0,0,0,0,0,0,0,0,0,
1132,165.0546620686849,2.3669941,0,0,0,4006296.5479273265,0,0,0,0,0,0,1769441.4373599356,3611902.351945894,0,0,0,
1133,521.3111572265625,4.4591839,0,0,0,4997290.529632659,0,0,0,0,0,0,0,0,0,0,0,
1134,629.27353515625,6.33669058,0,0,0,5343186.870735235,6185347.300329485,8529308.214861076,0,0,0,4844713.321112064,0,1.0341188460141005E7,0,0,0,
1135,379.2479248046875,4.4591839,0,0,0,4405416.182675784,0,0,0,0,0,0,0,0,0,0,0,
1136,539.118398030599,1.8600658,0,0,0,1.3399318776269818E7,0,7818779.789282234,4930006.383478497,0,0,0,0,0,0,0,0,
1137,181.12227783203124,1.8086955200000001,0,0,0,3309473.379661126,0,2486374.216944381,2426068.595639252,0,0,2532159.9290831247,0,0,1445268.0650186245,0,0,
1138,382.29510498046875,4.3272173,0,0,0,4953115.367488921,0,0,0,0,0,0,0,0,0,0,0,
1139,456.2958679199219,4.305982,0,0,0,2878796.7237792984,0,0,0,0,0,0,0,0,0,0,0,
1140,299.09139251708984,5.45517255,0,0,0,6739526.2998490315,0,0,8091910.228112612,0,0,0,0,0,0,0,0,
1141,599.4096336364746,5.66545445,0,0,0,1.2108789038282244E7,8915433.290618444,1.9786094906771984E7,4039274.04154331,1.0450271626518164E7,0,1.6274649800117658E7,0,1.0644979375222584E7,1.9840388153426863E7,0,0,
1142,315.0863265991211,1.8184547000000002,0,0,0,7909411.997850188,0,0,5781940.221917996,0,0,0,0,0,0,0,0,
1143,185.03224563598633,0.406226025,0,0,0,7748748.214069872,0,0,0,3315867.3890531226,0,0,0,1.1167078546298888E7,3250378.836181595,0,0,
1144,201.16384887695312,4.1735133,0,0,0,3078443.9218842965,0,0,0,0,0,0,0,0,0,0,0,
1145,219.17434692382812,4.4018014999999995,0,0,0,2928196.9720062935,0,0,2902466.956437557,0,0,0,0,0,0,0,0,
1146,521.1080583844866,2.0335398285714286,0,0,0,2434694.6328468556,0,8245083.061024113,2.304940082426172E7,1.1606305519608574E7,0,5568921.010168132,0,0,9346869.240373066,1.0025818555028804E7,0,
1147,221.19000244140625,4.3165318,0,0,0,3371834.570840842,0,0,0,0,0,0,0,0,0,0,0,
1148,195.06529235839844,2.4388151,0,0,0,2791077.4267289885,0,0,0,0,0,3887524.10021586,1.0282290792819174E7,0,0,0,0,
1149,219.17442321777344,4.1735133,0,0,0,2883023.751854236,0,0,0,0,0,0,0,0,0,0,0,
1150,201.16385650634766,3.59518425,0,0,0,2774947.429821736,0,0,0,0,0,0,0,0,0,2181775.462987103,0,
1151,191.179443359375,3.5884954,0,0,0,2051427.8334989971,0,0,0,0,0,0,0,0,0,0,0,
1153,286.09204864501953,0.45692494499999997,0,0,0,7882437.995047331,0,0,0,0,0,0,0,4442450.750361039,1.0003624734960992E7,2008839.6071329685,0,
1154,181.04954528808594,1.0234775,0,0,0,6089903.890566079,0,0,0,0,0,0,0,0,0,0,0,
1155,617.4196472167969,5.659329812499999,0,0,0,8473199.048556916,8364727.616835064,1.881641241225845E7,2037265.41012264,6809572.9971307395,0,1.5183876528427523E7,0,1.0267905402563442E7,1.6144876597066177E7,0,0,
1156,177.05467224121094,2.2805867,0,0,0,1821684.0359317525,0,0,0,0,0,0,0,0,0,0,0,
1157,201.1638412475586,4.2972793,0,0,0,1905807.7558681783,0,0,0,0,0,0,5667910.538816598,0,0,0,0,
1158,205.19516296386718,4.859475059999999,0,0,0,3375142.4525658353,0,0,0,1534897.2962332356,0,8033060.82735075,2.700031576119233E7,0,3890184.420483782,0,0,
1159,556.3482666015625,4.2251355,0,0,0,3700090.1210468058,0,0,0,0,0,0,0,0,0,0,0,
1160,540.3535766601562,3.9773226,0,0,0,3655479.323464328,0,0,0,0,0,0,0,0,0,0,0,
1161,599.4097900390625,6.011799466666666,0,0,0,1845384.3781737762,0,1781987.0813840954,1782109.2166012733,0,0,1852764.0285078462,0,1447877.2634652911,1918116.6781255868,0,0,
1162,317.0997314453125,0.89304833,0,0,0,5556399.263232881,0,0,0,0,0,0,0,0,0,0,0,
1164,222.98789978027344,0.380895955,0,0,0,3775401.03650085,0,0,0,0,0,0,0,3574942.4636957613,0,0,0,
1165,639.4019241333008,5.6647646875,0,0,0,6665217.11785968,5327356.497334492,1.2326890340092868E7,1406463.1616094522,4647769.66097345,0,1.009184085535931E7,0,7016514.248644711,8242560.892651711,0,0,
1166,181.122265625,5.499626139999999,0,0,0,2182370.925694398,0,0,1691545.9711094145,2376773.6580560356,0,2143235.6947408,0,0,2433386.429713921,0,0,
1168,599.4096557617188,4.4974435800000006,0,0,0,1433113.9353416306,0,1584764.2039781313,0,1123211.8446736888,0,2363774.305766991,0,0,2102198.66203458,0,0,
1169,565.4042053222656,5.496768299999999,0,0,0,1905501.272641105,0,0,0,2528621.8179944674,0,0,0,0,0,0,0,
1170,618.4274291992188,5.082745733333333,0,0,0,1024969.8275932648,0,0,0,0,0,1589902.726491014,0,770540.5946146725,0,0,0,
1171,617.4196838378906,5.54307506,0,0,0,2339200.432827417,0,0,0,2630995.0477927495,0,4819517.708298719,0,2770071.3912016726,4185417.1802879535,0,0,
1172,138.09140014648438,0.52723105,0,0,0,2977539.9623046927,0,0,0,0,0,0,0,0,0,0,0,
1173,442.3164367675781,3.4852907,0,0,0,1119706.674761448,0,0,0,0,0,0,0,0,0,0,0,
1175,490.1764831542969,0.44015549,0,0,0,2532167.5476196683,0,0,0,0,0,0,0,1.1216853216632329E7,0,0,0,
1176,343.12354278564453,0.4757292725,0,0,0,2852659.985347416,0,0,0,3023468.620305458,0,0,0,6360864.448351164,0,4540414.141094316,0,
1177,592.1660766601562,1.4226985,0,0,0,3443341.8126185634,0,0,0,0,0,0,0,0,0,0,0,
1178,299.09141031901044,6.117440599999999,0,0,0,1157255.4831011242,2.5408774946617804E7,0,3653567.7366561736,0,0,0,0,0,0,0,0,
1179,871.5729293823242,6.797358175,0,0,0,1771367.6254698946,1.3564831160593128E7,0,0,0,0,0,0,1.6837733616830666E7,0,6.062591227539872E7,0,
1180,177.03936767578125,0.4754500075,0,0,0,1896648.785780016,0,0,0,4258704.399913424,0,0,0,7864490.100185991,3563602.9664546424,0,0,
1181,465.10284423828125,2.1664074,0,0,0,2287136.853806448,0,0,0,0,0,0,0,0,0,0,0,
1182,219.17446899414062,3.7108895,0,0,0,1024449.7561619964,0,0,0,0,0,0,0,0,0,0,0,
1183,512.3218994140625,4.337994,0,0,0,1193077.3077448201,0,0,0,0,0,0,0,0,0,0,0,
1184,329.1019592285156,6.1475010999999995,0,0,0,1116867.9203962497,1.017916671779316E7,0,0,0,0,0,0,0,0,0,0,
1185,850.7848510742188,6.862120225,0,0,0,5178988.488258363,0,0,4796613.386710311,0,0,0,0,0,3052289.5621703384,1989539.8527420969,0,
1186,358.0899353027344,0.80450158,0,0,0,2104933.371377728,0,0,0,0,0,0,0,0,0,0,0,
1191,329.1019287109375,5.84018235,0,0,0,939133.8568147362,0,0,0,0,2137836.3288645176,0,0,0,0,0,0,
1192,299.09149169921875,5.7530196,0,0,0,940242.8328644861,0,0,0,0,0,0,0,0,0,0,0,
1193,174.09010060628256,7.701204183333332,0,0,0,1534822.728793406,2579029.8075162345,2294972.0896605887,1962266.894327158,0,0,1684953.8439159358,0,1501748.309795235,0,0,0,
1195,430.17120361328125,2.5135580500000003,0,0,0,0,1.92594455191083E7,0,0,0,0,0,0,0,3.3378144123016268E7,0,0,
1196,369.2791442871094,4.8892038,0,0,0,0,3.469025095090557E7,0,0,0,0,0,0,0,0,0,0,
1197,283.0812683105469,1.6175841499999999,0,0,0,0,1.589391159728891E7,0,0,0,3005660.740378134,0,0,0,0,0,0,
1198,345.0970458984375,1.7192599,0,0,0,0,1.3937904416015252E7,0,0,0,0,0,0,0,0,0,0,
1200,273.07574462890625,2.7146008,0,0,0,0,1.2826757991808465E7,0,0,0,0,0,0,0,0,0,0,
1201,454.3535461425781,5.3243199,0,0,0,0,1.0595803106697762E7,0,0,0,0,0,0,0,0,0,0,
1202,283.081298828125,1.8070628,0,0,0,0,5511576.660222331,0,0,0,0,0,0,0,0,0,0,
1203,315.0861511230469,6.2399702,0,0,0,0,9648190.1020191,0,0,0,0,0,0,0,0,0,0,
1205,231.2104949951172,5.7498632,0,0,0,0,7154968.830780317,0,0,0,0,0,0,0,0,0,0,
1207,387.28937276204425,5.5691739,0,0,0,0,5442330.351005583,6490549.563928528,0,0,0,1.1127232706548758E7,0,0,0,0,0,
1208,257.2263488769531,6.2580094,0,0,0,0,4150302.2833863287,0,0,0,0,0,0,0,0,0,0,
1209,273.2577209472656,5.6780922,0,0,0,0,3579329.069345979,0,0,0,1.937914101326456E7,0,0,0,0,0,0,
1210,323.1980743408203,5.5488413,0,0,0,0,3954334.4350721324,0,0,0,0,0,0,0,0,0,0,
1212,585.4269714355469,6.1870501,0,0,0,0,2949491.735679305,0,0,2798719.115897209,0,0,0,0,0,0,0,
1213,409.2739562988281,4.8805831,0,0,0,0,3076413.842418695,0,0,0,0,0,0,0,0,0,0,
1215,475.2828369140625,5.3243199,0,0,0,0,6844268.155043656,0,0,0,0,0,0,0,0,0,0,
1217,427.28436279296875,5.3243199,0,0,0,0,5268264.936572243,0,0,0,0,0,0,0,0,0,0,
1220,440.33729553222656,4.8892038,0,0,0,0,3416097.2762101623,0,0,0,0,0,0,0,0,0,0,
1226,600.4160461425781,5.73644835,0,0,0,0,4393862.841211324,0,0,0,0,0,1246433.436326248,0,0,0,0,
1227,143.08551025390625,6.2580094,0,0,0,0,2108903.1054618484,0,0,0,0,0,0,0,0,0,0,
1232,191.17918395996094,6.2580094,0,0,0,0,2390646.8835355793,0,0,0,0,0,0,0,0,0,0,
1233,778.5396919250488,6.8109962125,0,0,0,0,7818104.5053801425,2898165.6740842583,0,4807674.150110548,2766243.515587865,4891407.4422761435,0,1.104487140778331E7,2.269963556593891E7,1.090500145775793E7,0,
1235,109.10149765014648,5.8731453,0,0,0,0,2073957.7288668556,9464236.495139467,0,0,6620859.698182944,0,3622296.0045785895,0,0,0,0,
1236,427.2823486328125,5.8642031,0,0,0,0,1625831.198293132,0,0,0,0,0,0,0,0,0,0,
1237,109.10153579711914,5.5040506,0,0,0,0,2656629.1153756618,3499561.361209531,0,0,0,0,0,0,0,0,0,
1238,441.2611846923828,3.460163,0,0,0,0,2897316.613593941,1588894.1983905025,0,0,0,0,0,0,0,0,0,
1239,351.0838317871094,4.5743343,0,0,0,0,7021507.775976019,0,0,0,0,0,6924466.258467949,0,0,0,0,
1242,133.1011085510254,5.68374365,0,0,0,0,1564559.2496144874,8412270.095293164,0,0,0,0,0,0,0,0,0,
1243,427.28228759765625,5.5898408,0,0,0,0,1573916.0442116177,0,0,0,0,0,0,0,0,0,0,
1244,203.17952880859374,4.84628716,0,0,0,0,1690548.0158458033,5050240.8733814815,0,0,1.228267785268642E7,1842224.9822311956,1.8904992761464458E7,0,0,0,0,
1246,176.1029815673828,0.43415525,0,0,0,0,5121293.751195488,7574137.384134935,0,0,0,0,0,0,0,0,0,
1249,522.2030639648438,0.47936277,0,0,0,0,5775553.331621428,0,0,0,0,0,0,0,0,0,0,
1250,383.25811767578125,3.4757636,0,0,0,0,1486779.4886947488,0,0,0,0,0,0,0,0,0,0,
1252,411.28887939453125,5.6476003,0,0,0,0,1311257.827974271,0,0,0,0,0,0,0,0,0,0,
1258,161.0961151123047,6.1032725,0,0,0,0,1595436.6574192212,0,0,0,0,0,0,0,0,0,0,
1259,335.05242919921875,4.1893086,0,0,0,0,1369078.3678946225,0,0,0,0,0,0,0,0,0,0,
1261,303.083984375,0.58190702,0,0,0,0,3455968.89930543,0,0,0,0,0,0,0,0,0,0,
1263,461.2878112792969,3.6530254,0,0,0,0,1687927.0004715149,0,0,0,0,0,0,0,0,0,0,
1271,313.0707550048828,3.3346115,0,0,0,0,1134279.3884112227,0,0,0,0,0,0,0,0,0,0,
1273,283.08128356933594,1.0950663,0,0,0,0,1193099.5984376234,0,0,0,1768569.9886051868,0,0,0,0,0,0,
1274,110.00903065999348,0.8859533566666666,0,0,0,0,5043688.074260702,0,0,7055194.95386285,2163492.6557693053,0,0,0,0,0,0,
1275,174.09012985229492,7.919259125,0,0,0,0,4441313.812265433,4650904.641317334,0,0,0,3873861.7752573704,0,3877024.010070238,0,0,0,
1277,606.285400390625,6.343146,0,0,0,0,0,8030275.895734452,0,0,0,0,0,0,0,0,0,
1278,161.09608459472656,5.6176241,0,0,0,0,0,5.94467179108398E8,0,0,0,0,0,0,0,0,0,
1279,369.2788391113281,5.6176241,0,0,0,0,0,4.2071715929551923E8,0,0,0,0,0,0,0,0,0,
1280,383.25843811035156,5.1185757,0,0,0,0,0,1.105032729338334E8,0,0,0,0,0,0,0,0,0,
1281,450.3214645385742,4.8093199,0,0,0,0,0,1.6544107424466595E8,0,0,0,8573310.873159185,0,0,0,0,0,
1282,289.25270080566406,5.5893515,0,0,0,0,0,6.6130204948165014E7,0,0,0,0,0,0,0,0,0,
1283,258.23411560058594,4.29512,0,0,0,0,0,5.736437831788086E7,0,0,0,0,0,0,0,0,0,
1284,367.2632598876953,4.3418253,0,0,0,0,0,3.2356687486624394E7,0,0,0,0,0,0,0,0,0,
1285,161.09613037109375,5.25888995,0,0,0,0,0,7.519523476524013E7,0,0,0,2.986473066409841E8,0,0,0,0,0,
1286,263.20066833496094,4.5755121,0,0,0,0,0,4.944852509619819E7,0,0,0,2937390.8493369604,0,0,0,0,0,
1287,339.1074523925781,2.3982529333333336,0,0,0,0,0,1.791280907932729E7,0,0,3.016776681888696E7,0,2.05031995318384E7,0,0,0,0,
1288,345.09693145751953,3.39417265,0,0,0,0,0,3.2445988628715053E7,0,0,0,0,0,1796540.3502714462,0,0,0,
1289,449.29010009765625,4.0540633,0,0,0,0,0,3.904319309395892E7,0,0,0,0,0,0,0,0,0,
1290,399.2530975341797,3.7982757,0,0,0,0,0,4.955833151275463E7,0,0,0,0,0,0,0,0,0,
1291,315.0862731933594,3.5252341,0,0,0,0,0,2.8743946129714064E7,0,0,0,0,0,0,0,0,0,
1292,622.1768188476562,2.5041333,0,0,0,0,0,1.507967399334407E7,0,0,0,0,0,0,0,0,0,
1293,381.24261474609375,4.4097327,0,0,0,0,0,1.7004969067226026E7,0,0,0,0,0,0,0,0,0,
1294,367.26348876953125,4.0907919,0,0,0,0,0,7.948128358680557E7,0,0,0,0,0,0,0,0,0,
1295,447.2744445800781,4.5283558,0,0,0,0,0,2.1878110379157178E7,0,0,0,0,0,0,0,0,0,
1296,287.2008972167969,5.1185757,0,0,0,0,0,1.5343378491776695E7,0,0,0,0,0,0,0,0,0,
1297,163.14791870117188,5.6176241,0,0,0,0,0,2.9225841334808003E7,0,0,0,0,0,0,0,0,0,
1298,492.243896484375,1.7882572,0,0,0,0,0,1.1661276929489214E7,0,0,0,0,0,0,0,0,0,
1299,459.272216796875,4.5923277,0,0,0,0,0,1.5568328882809157E7,0,0,0,0,0,0,0,0,0,
1300,351.26808166503906,4.29512,0,0,0,0,0,1.5846723079143582E7,0,0,0,0,0,0,0,0,0,
1301,327.2297058105469,4.6963031,0,0,0,0,0,1.245390595265348E7,0,0,0,0,0,0,0,0,0,
1302,601.423828125,6.17735565,0,0,0,0,0,1.0272261084537892E7,0,0,0,1.3603728332394028E7,0,0,0,0,0,
1303,177.09088134765625,4.8236365,0,0,0,0,0,1.9594438934107788E7,0,0,0,0,0,0,0,0,0,
1304,245.19013595581055,4.5755121,0,0,0,0,0,1.710754678514349E7,0,0,0,1.2937416591151554E7,0,0,0,0,0,
1305,419.27928924560547,4.5750955,0,0,0,0,0,1.1508920570554996E7,0,0,0,2081885.8947311311,0,0,0,0,0,
1306,255.21059799194336,5.55884045,0,0,0,0,0,1.782668076286489E7,0,0,0,1.7251806293991208E7,0,0,0,0,0,
1307,375.0923767089844,1.2996151,0,0,0,0,0,7918721.356822521,0,0,0,0,0,0,0,0,0,
1308,353.24757385253906,3.7886777,0,0,0,0,0,1.6256704328416478E7,0,0,0,0,0,0,0,0,0,
1309,261.22132873535156,3.3080521,0,0,0,0,0,7130696.323880781,0,0,0,0,0,0,0,0,0,
1310,468.2957763671875,3.4344918,0,0,0,0,0,1.377264455712896E7,0,0,0,0,0,0,0,0,0,
1311,425.26629638671875,4.9710948,0,0,0,0,0,8740790.053225296,0,0,0,0,0,0,0,0,0,
1312,403.28436279296875,4.3031926,0,0,0,0,0,8109719.815262044,0,0,0,0,0,0,0,0,0,
1313,433.25872802734375,3.8497893,0,0,0,0,0,2.9301370582329735E7,0,0,0,0,0,0,0,0,0,
1314,419.27923583984375,3.7886777,0,0,0,0,0,1.1134329943486301E7,0,0,0,0,0,0,0,0,0,
1315,201.16374969482422,4.783770466666667,0,0,0,0,0,1.2463837962913454E7,0,0,0,3878896.3574535246,0,1195544.2297036606,0,0,0,
1316,291.26837158203125,5.8794262,0,0,0,0,0,1.0299442513101043E7,0,0,0,0,0,0,0,0,0,
1317,415.2481384277344,4.0627547,0,0,0,0,0,6286785.087486176,0,0,0,0,0,0,0,0,0,
1318,469.2561950683594,4.4992749,0,0,0,0,0,1.2557298309356345E7,0,0,0,0,0,0,0,0,0,
1319,401.26905822753906,5.1185757,0,0,0,0,0,6108317.593522685,0,0,0,0,0,0,0,0,0,
1320,464.3010559082031,4.5088373,0,0,0,0,0,9303131.284417216,0,0,0,0,0,0,0,0,0,
1321,462.32142639160156,3.8079463,0,0,0,0,0,1.682833566385505E7,0,0,0,0,0,0,0,0,0,
1322,123.11709594726562,5.8794262,0,0,0,0,0,9073842.180867054,0,0,0,0,0,0,0,0,0,
1323,464.33697509765625,3.7789758,0,0,0,0,0,1.3331228975226928E7,0,0,0,0,0,0,0,0,0,
1324,329.24505615234375,4.5372868,0,0,0,0,0,6178289.074006129,0,0,0,0,0,0,0,0,0,
1325,258.23463439941406,3.877643,0,0,0,0,0,5089431.924150042,0,0,0,0,0,0,0,0,0,
1326,498.37847900390625,4.3031926,0,0,0,0,0,6247282.601389863,0,0,0,0,0,0,0,0,0,
1327,209.11727905273438,4.8236365,0,0,0,0,0,9353107.976814141,0,0,0,0,0,0,0,0,0,
1328,287.20067342122394,5.3064475,0,0,0,0,0,5151856.004515155,0,0,1.8561497148646604E7,0,1.3072117289417323E7,0,0,0,0,
1329,243.21080017089844,3.3080521,0,0,0,0,0,4229167.415950857,0,0,0,0,0,0,0,0,0,
1330,459.2720031738281,4.1258286,0,0,0,0,0,1.6406445427389814E7,0,0,0,4329032.862825574,0,0,0,0,0,
1331,261.22113037109375,5.6176241,0,0,0,0,0,9191095.767105041,0,0,0,0,0,0,0,0,0,
1332,445.2924041748047,3.8377666,0,0,0,0,0,2.8171816496286765E7,0,0,0,0,0,0,0,0,0,
1333,181.12228393554688,2.4942252,0,0,0,0,0,7602694.5124368835,0,0,0,0,0,0,0,0,0,
1334,474.2336959838867,2.48318255,0,0,0,0,0,5944969.03859363,0,0,0,5843511.858372748,0,0,0,0,0,
1335,221.11705780029297,4.795342,0,0,0,0,0,5245955.399364937,0,0,0,1951566.4594884457,0,0,0,0,0,
1336,439.2458801269531,4.1208746,0,0,0,0,0,4493634.6672083195,0,0,0,0,0,0,0,0,0,
1337,273.22100830078125,5.6176241,0,0,0,0,0,6837060.429145913,0,0,0,0,0,0,0,0,0,
1338,263.20068359375,4.0907919,0,0,0,0,0,2.046670528091999E7,0,0,0,0,0,0,0,0,0,
1339,337.25286865234375,5.1185757,0,0,0,0,0,3863049.7488284307,0,0,0,0,0,0,0,0,0,
1340,496.3268737792969,3.4344918,0,0,0,0,0,1.2884208246622017E7,0,0,0,0,0,0,0,0,0,
1341,343.08135986328125,3.4736578,0,0,0,0,0,4696762.222279312,0,0,0,0,0,0,0,0,0,
1342,448.3421936035156,4.9710948,0,0,0,0,0,3986550.6897719917,0,0,0,0,0,0,0,0,0,
1343,285.22147369384766,4.799787875,0,0,0,0,0,3674065.6569881253,0,0,2.4230131134370483E7,0,2.459514519511576E7,0,7674504.004090108,0,0,
1344,243.21065521240234,5.55884045,0,0,0,0,0,6298591.792889658,0,0,0,7645081.110142405,0,0,0,0,0,
1345,159.11682510375977,5.55884045,0,0,0,0,0,6234065.202963028,0,0,0,3194334.157904575,0,0,0,0,0,
1346,287.23699951171875,3.5773397,0,0,0,0,0,2955783.405456756,0,0,0,0,0,0,0,0,0,
1347,385.27386474609375,5.5169798,0,0,0,0,0,3038410.787756255,0,0,0,0,0,0,0,0,0,
1349,269.226318359375,5.6176241,0,0,0,0,0,5773779.614462275,0,0,0,0,0,0,0,0,0,
1350,353.2474670410156,3.4445624,0,0,0,0,0,1.2136770614191867E7,0,0,0,0,0,0,0,0,0,
1352,454.3165283203125,4.0907919,0,0,0,0,0,5877166.986288508,0,0,0,0,0,0,0,0,0,
1353,492.33203125,4.5088373,0,0,0,0,0,5117016.025284612,0,0,0,0,0,0,0,0,0,
1354,643.252685546875,5.7727863,0,0,0,0,0,4729264.117506409,0,0,0,0,0,0,0,0,0,
1355,754.1974138532366,1.9800300428571427,0,0,0,0,0,1.286231387176536E7,2.298272049305135E7,1.4851157559192013E7,0,1.0691392486650562E7,0,8326167.632123252,3681040.7907339414,1.1234122766262459E7,0,
1357,128.06202697753906,5.6176241,0,0,0,0,0,4788486.668377713,0,0,0,0,0,0,0,0,0,
1358,475.26666259765625,3.4638287,0,0,0,0,0,9760228.906216491,0,0,0,0,0,0,0,0,0,
1359,498.34228515625,3.4544872,0,0,0,0,0,9470870.52061874,0,0,0,0,0,0,0,0,0,
1362,473.25115966796875,3.4344918,0,0,0,0,0,1.0461002018222338E7,0,0,0,0,0,0,0,0,0,
1363,439.2456970214844,3.8497893,0,0,0,0,0,6428603.48949972,0,0,0,0,0,0,0,0,0,
1365,227.17948532104492,4.670763750000001,0,0,0,0,0,3778430.3715077024,0,0,0,1.6154039794466494E7,0,0,0,0,0,
1366,151.11181640625,4.0352239,0,0,0,0,0,3169767.185343539,0,0,0,0,0,0,0,0,0,
1368,462.32135009765625,4.277514,0,0,0,0,0,2915265.3628730215,0,0,0,0,0,0,0,0,0,
1375,482.3479919433594,4.0907919,0,0,0,0,0,5440866.39770942,0,0,0,0,0,0,0,0,0,
1376,289.2528991699219,4.8326614,0,0,0,0,0,2435529.9524992863,0,0,0,0,0,0,0,0,0,
1380,161.10702514648438,5.6176241,0,0,0,0,0,2647819.0019206097,0,0,0,0,0,0,0,0,0,
1381,161.08482360839844,5.6267906,0,0,0,0,0,3681821.8079182683,0,0,0,0,0,0,0,0,0,
1382,112.89598846435547,0.389346945,0,0,0,0,0,3693302.23446461,4261672.827820744,0,0,0,0,0,0,0,0,
1384,471.2505187988281,4.7819891000000005,0,0,0,0,0,3673521.461342601,0,0,0,3894337.5786701324,0,0,0,0,0,
1387,622.2774353027344,6.33555845,0,0,0,0,0,2356276.069717858,0,0,0,1206504.062057611,0,0,0,0,0,
1388,201.16388956705728,4.6150720000000005,0,0,0,0,0,4044307.8865490784,0,0,0,0,0,2215611.9230095795,0,3358773.4110088157,0,
1389,468.2957763671875,3.228195,0,0,0,0,0,2569126.9440671084,0,0,0,0,0,0,0,0,0,
1390,143.08556365966797,5.4982476,0,0,0,0,0,1639106.3649207954,0,0,0,1.0270440953978144E7,0,0,0,0,0,
1392,109.10151672363281,4.7456532,0,0,0,0,0,2318635.6993077938,0,0,0,3100450.9789295793,0,0,0,0,0,
1394,415.24810791015625,3.5154009,0,0,0,0,0,1692913.3447582477,0,0,0,0,0,0,0,0,0,
1396,369.2790222167969,5.887897,0,0,0,0,0,1667856.9235944338,0,0,0,0,0,0,0,0,0,
1397,381.24249267578125,3.4544872,0,0,0,0,0,6683066.905689555,0,0,0,0,0,0,0,0,0,
1398,245.1900634765625,4.0663421,0,0,0,0,0,7748494.084205145,0,0,0,1513298.5592231327,0,0,0,0,0,
1399,220.1180419921875,0.84540808,0,0,0,0,0,4659505.0142704295,0,0,0,8458561.125705209,3666297.705306133,0,0,0,0,
1412,345.09716796875,5.1185757,0,0,0,0,0,1991654.2524440961,0,0,0,0,0,0,0,0,0,
1416,449.25341796875,3.2383927,0,0,0,0,0,3810135.216562685,0,0,0,0,0,0,0,0,0,
1419,345.0968322753906,5.4467019,0,0,0,0,0,1403167.930040806,0,0,0,0,0,0,0,0,0,
1431,357.08160400390625,1.2272619,0,0,0,0,0,1650463.8469959404,0,0,0,0,0,0,0,0,0,
1432,433.25860595703125,3.228195,0,0,0,0,0,1299789.740337372,0,0,0,0,0,0,0,0,0,
1433,477.10296630859375,2.6802766,0,0,0,0,0,3636953.220724685,0,0,0,0,0,0,0,0,0,
1435,203.05467224121094,0.90302945,0,0,0,0,0,1207027.088397001,0,0,0,0,0,0,0,0,0,
1437,225.14852905273438,1.6831131,0,0,0,0,0,0,1.609881327893978E7,0,0,0,0,0,0,0,0,
1438,269.2264404296875,4.0275679,0,0,0,0,0,0,1.4995264264843259E7,0,0,0,0,0,0,0,0,
1439,455.35205841064453,4.4789692500000005,0,0,0,0,0,0,8073776.709738687,0,0,0,0,0,0,8.508030839189784E7,0,
1440,453.3365478515625,2.7067761,0,0,0,0,0,0,3876733.8779815882,0,0,0,0,0,0,0,0,
1441,365.10546875,0.4344853125,0,0,0,0,0,0,2.566794272572355E7,0,0,0,0,4134885.0543760895,1.0773570634486651E7,3694102.6631908314,0,
1442,539.1184158325195,2.043150575,0,0,0,0,0,0,1.4929461080080107E7,7816759.813935948,0,6642862.108345693,0,0,0,4897395.977996808,0,
